Fecha,Tmax,Tmin,PP
2022-01-01,-999.0,-999.0,2.5
2022-01-02,-999.0,-999.0,0.0
2022-01-03,-999.0,-999.0,0.0
2022-01-04,-999.0,-999.0,0.0
2022-01-05,-999.0,-999.0,0.0
2022-01-06,-999.0,-999.0,0.0
2022-01-07,-999.0,-999.0,1.1
2022-01-08,-999.0,-999.0,0.0
2022-01-09,-999.0,-999.0,0.0
2022-01-10,-999.0,-999.0,0.0
2022-01-11,-999.0,-999.0,0.0
2022-01-12,-999.0,-999.0,0.0
2022-01-13,-999.0,-999.0,0.6
2022-01-14,-999.0,-999.0,0.6
2022-01-15,-999.0,-999.0,3.2
2022-01-16,-999.0,-999.0,4.3
2022-01-17,-999.0,-999.0,0.0
2022-01-18,-999.0,-999.0,0.4
2022-01-19,-999.0,-999.0,1.3
2022-01-20,-999.0,-999.0,0.0
2022-01-21,-999.0,-999.0,0.0
2022-01-22,-999.0,-999.0,5.3
2022-01-23,-999.0,-999.0,0.0
2022-01-24,-999.0,-999.0,4.3
2022-01-25,-999.0,-999.0,9.4
2022-01-26,-999.0,-999.0,4.5
2022-01-27,-999.0,-999.0,7.2
2022-01-28,-999.0,-999.0,2.6
2022-01-29,-999.0,-999.0,0.0
2022-01-30,-999.0,-999.0,0.0
2022-01-31,-999.0,-999.0,0.0
2022-02-01,-999.0,-999.0,0.0
2022-02-02,-999.0,-999.0,0.0
2022-02-03,-999.0,-999.0,0.0
2022-02-04,-999.0,-999.0,0.0
2022-02-05,-999.0,-999.0,0.0
2022-02-06,-999.0,-999.0,2.0
2022-02-07,-999.0,-999.0,8.9
2022-02-08,-999.0,-999.0,6.6
2022-02-09,-999.0,-999.0,10.0
2022-02-10,-999.0,-999.0,16.5
2022-02-11,-999.0,-999.0,0.0
2022-02-12,-999.0,-999.0,15.4
2022-02-13,-999.0,-999.0,0.0
2022-02-14,-999.0,-999.0,0.0
2022-02-15,-999.0,-999.0,0.0
2022-02-16,-999.0,-999.0,6.7
2022-02-17,-999.0,-999.0,5.0
2022-02-18,-999.0,-999.0,1.0
2022-02-19,-999.0,-999.0,0.0
2022-02-20,-999.0,-999.0,0.0
2022-02-21,-999.0,-999.0,0.0
2022-02-22,-999.0,-999.0,4.8
2022-02-23,-999.0,-999.0,0.5
2022-02-24,-999.0,-999.0,0.0
2022-02-25,-999.0,-999.0,11.6
2022-02-26,-999.0,-999.0,17.5
2022-02-27,-999.0,-999.0,4.3
2022-02-28,-999.0,-999.0,1.3
2022-03-01,-999.0,-999.0,3.5
2022-03-02,-999.0,-999.0,6.0
2022-03-03,-999.0,-999.0,2.0
2022-03-04,-999.0,-999.0,0.0
2022-03-05,-999.0,-999.0,0.0
2022-03-06,-999.0,-999.0,0.0
2022-03-07,-999.0,-999.0,0.0
2022-03-08,-999.0,-999.0,0.0
2022-03-09,-999.0,-999.0,0.0
2022-03-10,-999.0,-999.0,0.0
2022-03-11,-999.0,-999.0,0.0
2022-03-12,-999.0,-999.0,0.0
2022-03-13,-999.0,-999.0,0.0
2022-03-14,-999.0,-999.0,4.5
2022-03-15,-999.0,-999.0,2.0
2022-03-16,-999.0,-999.0,0.0
2022-03-17,-999.0,-999.0,0.0
2022-03-18,-999.0,-999.0,0.0
2022-03-19,-999.0,-999.0,2.4
2022-03-20,-999.0,-999.0,5.6
2022-03-21,-999.0,-999.0,1.0
2022-03-22,-999.0,-999.0,1.4
2022-03-23,-999.0,-999.0,9.3
2022-03-24,-999.0,-999.0,2.0
2022-03-25,-999.0,-999.0,8.0
2022-03-26,-999.0,-999.0,4.0
2022-03-27,-999.0,-999.0,13.6
2022-03-28,-999.0,-999.0,10.8
2022-03-29,-999.0,-999.0,2.3
2022-03-30,-999.0,-999.0,0.0
2022-03-31,-999.0,-999.0,10.0
2022-04-01,-999.0,-999.0,10.5
2022-04-02,-999.0,-999.0,7.5
2022-04-03,-999.0,-999.0,0.0
2022-04-04,-999.0,-999.0,8.0
2022-04-05,-999.0,-999.0,0.0
2022-04-06,-999.0,-999.0,0.0
2022-04-07,-999.0,-999.0,0.0
2022-04-08,-999.0,-999.0,0.0
2022-04-09,-999.0,-999.0,3.5
2022-04-10,-999.0,-999.0,0.0
2022-04-11,-999.0,-999.0,0.0
2022-04-12,-999.0,-999.0,5.0
2022-04-13,-999.0,-999.0,0.0
2022-04-14,-999.0,-999.0,0.0
2022-04-15,-999.0,-999.0,0.0
2022-04-16,-999.0,-999.0,0.0
2022-04-17,-999.0,-999.0,0.0
2022-04-18,-999.0,-999.0,0.0
2022-04-19,-999.0,-999.0,0.0
2022-04-20,-999.0,-999.0,0.0
2022-04-21,-999.0,-999.0,0.0
2022-04-22,-999.0,-999.0,0.0
2022-04-23,-999.0,-999.0,0.0
2022-04-24,-999.0,-999.0,2.0
2022-04-25,-999.0,-999.0,0.0
2022-04-26,-999.0,-999.0,0.0
2022-04-27,-999.0,-999.0,0.0
2022-04-28,-999.0,-999.0,2.0
2022-04-29,-999.0,-999.0,0.0
2022-04-30,-999.0,-999.0,0.0
2022-05-01,-999.0,-999.0,0.0
2022-05-02,-999.0,-999.0,0.0
2022-05-03,-999.0,-999.0,0.0
2022-05-04,-999.0,-999.0,0.0
2022-05-05,-999.0,-999.0,0.0
2022-05-06,-999.0,-999.0,0.0
2022-05-07,-999.0,-999.0,0.0
2022-05-08,-999.0,-999.0,0.0
2022-05-09,-999.0,-999.0,0.0
2022-05-10,-999.0,-999.0,0.0
2022-05-11,-999.0,-999.0,0.0
2022-05-12,-999.0,-999.0,0.0
2022-05-13,-999.0,-999.0,0.0
2022-05-14,-999.0,-999.0,0.0
2022-05-15,-999.0,-999.0,2.0
2022-05-16,-999.0,-999.0,2.4
2022-05-17,-999.0,-999.0,0.0
2022-05-18,-999.0,-999.0,0.0
2022-05-19,-999.0,-999.0,0.0
2022-05-20,-999.0,-999.0,0.0
2022-05-21,-999.0,-999.0,0.0
2022-05-22,-999.0,-999.0,0.0
2022-05-23,-999.0,-999.0,0.0
2022-05-24,-999.0,-999.0,0.0
2022-05-25,-999.0,-999.0,10.0
2022-05-26,-999.0,-999.0,0.0
2022-05-27,-999.0,-999.0,0.0
2022-05-28,-999.0,-999.0,0.0
2022-05-29,-999.0,-999.0,0.0
2022-05-30,-999.0,-999.0,0.0
2022-05-31,-999.0,-999.0,0.0
2022-06-01,-999.0,-999.0,0.0
2022-06-02,-999.0,-999.0,0.0
2022-06-03,-999.0,-999.0,1.3
2022-06-04,-999.0,-999.0,0.0
2022-06-05,-999.0,-999.0,0.0
2022-06-06,-999.0,-999.0,0.0
2022-06-07,-999.0,-999.0,0.0
2022-06-08,-999.0,-999.0,0.0
2022-06-09,-999.0,-999.0,0.0
2022-06-10,-999.0,-999.0,1.0
2022-06-11,-999.0,-999.0,0.0
2022-06-12,-999.0,-999.0,0.0
2022-06-13,-999.0,-999.0,0.0
2022-06-14,-999.0,-999.0,0.0
2022-06-15,-999.0,-999.0,0.0
2022-06-16,-999.0,-999.0,0.0
2022-06-17,-999.0,-999.0,0.0
2022-06-18,-999.0,-999.0,0.5
2022-06-19,-999.0,-999.0,0.0
2022-06-20,-999.0,-999.0,0.0
2022-06-21,-999.0,-999.0,0.0
2022-06-22,-999.0,-999.0,0.0
2022-06-23,-999.0,-999.0,0.0
2022-06-24,-999.0,-999.0,0.0
2022-06-25,-999.0,-999.0,0.0
2022-06-26,-999.0,-999.0,0.0
2022-06-27,-999.0,-999.0,0.0
2022-06-28,-999.0,-999.0,0.0
2022-06-29,-999.0,-999.0,0.0
2022-06-30,-999.0,-999.0,0.0
2022-07-01,-999.0,-999.0,0.0
2022-07-02,-999.0,-999.0,0.0
2022-07-03,-999.0,-999.0,0.0
2022-07-04,-999.0,-999.0,0.0
2022-07-05,-999.0,-999.0,0.0
2022-07-06,-999.0,-999.0,0.0
2022-07-07,-999.0,-999.0,0.0
2022-07-08,-999.0,-999.0,0.0
2022-07-09,-999.0,-999.0,0.0
2022-07-10,-999.0,-999.0,0.0
2022-07-11,-999.0,-999.0,0.0
2022-07-12,-999.0,-999.0,0.0
2022-07-13,-999.0,-999.0,0.0
2022-07-14,-999.0,-999.0,0.0
2022-07-15,-999.0,-999.0,0.0
2022-07-16,-999.0,-999.0,0.0
2022-07-17,-999.0,-999.0,0.0
2022-07-18,-999.0,-999.0,0.0
2022-07-19,-999.0,-999.0,0.0
2022-07-20,-999.0,-999.0,0.0
2022-07-21,-999.0,-999.0,0.0
2022-07-22,-999.0,-999.0,0.0
2022-07-23,-999.0,-999.0,0.0
2022-07-24,-999.0,-999.0,0.0
2022-07-25,-999.0,-999.0,0.0
2022-07-26,-999.0,-999.0,2.0
2022-07-27,-999.0,-999.0,0.0
2022-07-28,-999.0,-999.0,0.0
2022-07-29,-999.0,-999.0,0.0
2022-07-30,-999.0,-999.0,0.0
2022-07-31,-999.0,-999.0,0.0
2022-08-01,-999.0,-999.0,0.0
2022-08-02,-999.0,-999.0,0.0
2022-08-03,-999.0,-999.0,0.0
2022-08-04,-999.0,-999.0,0.0
2022-08-05,-999.0,-999.0,0.5
2022-08-06,-999.0,-999.0,0.0
2022-08-07,-999.0,-999.0,0.0
2022-08-08,-999.0,-999.0,-999.0
2022-08-09,-999.0,-999.0,0.5
2022-08-10,-999.0,-999.0,0.5
2022-08-11,-999.0,-999.0,0.0
2022-08-12,-999.0,-999.0,0.0
2022-08-13,-999.0,-999.0,0.0
2022-08-14,-999.0,-999.0,0.0
2022-08-15,-999.0,-999.0,0.0
