Fecha,Tmax,Tmin,PP
2021-01-01,17.5,11.9,1.2
2021-01-02,19.0,10.6,23.0
2021-01-03,19.6,11.6,1.4
2021-01-04,17.4,12.6,0.0
2021-01-05,15.8,10.0,0.0
2021-01-06,20.1,7.4,0.0
2021-01-07,15.8,11.2,1.8
2021-01-08,16.5,10.7,0.0
2021-01-09,20.2,11.3,1.8
2021-01-10,19.9,11.7,0.0
2021-01-11,20.3,9.2,0.0
2021-01-12,20.7,11.8,0.0
2021-01-13,18.8,12.0,0.2
2021-01-14,19.4,12.1,1.4
2021-01-15,17.0,11.8,16.8
2021-01-16,16.6,11.8,2.0
2021-01-17,21.6,12.4,4.5
2021-01-18,18.4,11.8,0.1
2021-01-19,19.0,10.8,0.0
2021-01-20,15.1,11.3,3.2
2021-01-21,18.7,11.3,0.3
2021-01-22,19.4,11.4,0.0
2021-01-23,19.3,11.3,0.7
2021-01-24,19.2,9.8,0.0
2021-01-25,19.7,11.8,0.2
2021-01-26,18.8,11.5,13.3
2021-01-27,15.8,11.7,6.4
2021-01-28,19.1,11.7,0.0
2021-01-29,20.8,11.8,25.0
2021-01-30,18.2,11.4,0.1
2021-01-31,18.2,11.4,0.0
2021-02-01,20.5,9.6,0.0
2021-02-02,21.2,12.1,0.4
2021-02-03,21.5,12.0,0.0
2021-02-04,20.9,12.5,7.8
2021-02-05,19.9,10.9,0.0
2021-02-06,17.0,12.8,2.3
2021-02-07,19.0,11.7,3.1
2021-02-08,20.9,12.5,0.0
2021-02-09,22.2,11.3,0.0
2021-02-10,21.0,13.0,0.0
2021-02-11,20.2,9.4,0.0
2021-02-12,19.5,12.4,0.1
2021-02-13,20.8,12.4,0.0
2021-02-14,21.8,12.2,1.6
2021-02-15,20.5,12.4,0.0
2021-02-16,20.9,8.7,8.8
2021-02-17,20.9,8.0,0.0
2021-02-18,22.9,6.3,0.0
2021-02-19,22.6,6.6,0.0
2021-02-20,21.5,6.5,0.0
2021-02-21,20.6,10.5,1.1
2021-02-22,17.2,11.0,0.0
2021-02-23,17.6,10.5,1.6
2021-02-24,19.1,11.6,0.5
2021-02-25,19.4,11.5,0.3
2021-02-26,22.7,9.7,0.0
2021-02-27,20.9,11.6,0.0
2021-02-28,19.0,12.0,0.3
2021-03-01,18.1,12.0,24.9
2021-03-02,17.0,11.4,25.6
2021-03-03,19.4,10.0,1.1
2021-03-04,18.2,11.5,11.0
2021-03-05,19.0,12.3,0.1
2021-03-06,18.5,10.4,0.1
2021-03-07,16.5,11.6,2.1
2021-03-08,19.2,12.1,13.9
2021-03-09,17.1,12.0,22.2
2021-03-10,17.6,10.8,20.1
2021-03-11,17.7,11.5,21.9
2021-03-12,20.2,10.5,0.0
2021-03-13,20.5,10.5,0.6
2021-03-14,19.0,11.4,6.1
2021-03-15,18.3,10.6,13.2
2021-03-16,13.8,10.6,15.5
2021-03-17,18.5,10.5,0.6
2021-03-18,18.0,9.2,14.3
2021-03-19,17.4,11.2,0.4
2021-03-20,17.6,6.2,0.0
2021-03-21,15.0,9.2,1.1
2021-03-22,19.3,7.6,0.0
2021-03-23,18.9,11.6,2.5
2021-03-24,15.2,11.5,5.3
2021-03-25,18.9,7.6,21.9
2021-03-26,19.4,8.5,14.6
2021-03-27,20.0,12.2,0.2
2021-03-28,19.6,12.2,2.2
2021-03-29,19.3,12.8,1.3
2021-03-30,18.3,12.5,0.1
2021-03-31,20.0,11.0,4.1
2021-04-01,18.2,10.9,22.4
2021-04-02,20,11.1,0.8
2021-04-03,19.5,12.8,0.6
2021-04-04,18.5,10.8,0.0
2021-04-05,18.7,9.5,5.0
2021-04-06,19.4,12,0.3
2021-04-07,S/D,11.5,S/D
2021-04-08,S/D,S/D,S/D
2021-04-11,S/D,S/D,S/D
2021-04-12,S/D,S/D,S/D
2021-04-19,18.7,12,12.2
2021-04-20,19.5,11.9,0.0
2021-04-21,21.3,11.5,0.0
2021-04-22,22,12,0.0
2021-04-23,21.1,12.5,1.0
2021-04-24,17.5,12.4,3.5
2021-04-25,20,11.5,0.0
2021-04-26,18.5,11.6,15.1
2021-04-27,18.5,11.9,0.0
2021-04-28,19.2,11.9,0.0
2021-04-29,18.8,12.5,5.4
2021-04-30,20.7,8.7,3.4
2021-05-01,19.5,11.0,0.0
2021-05-02,20.2,10.2,0.0
2021-05-03,19.0,10.9,2.1
2021-05-04,20.5,9.2,0.0
2021-05-05,20.6,10.5,5.5
2021-05-06,19.9,9.7,0.9
2021-05-07,19.4,10.2,3.5
2021-05-08,18.6,11.8,0.0
2021-05-09,19.6,7.5,0.0
2021-05-10,19.8,6.7,0.0
2021-05-11,18.7,6.3,0.0
2021-05-12,18.1,7.4,0.0
2021-05-13,19.2,9.7,0.0
2021-05-14,20.2,10.1,1.3
2021-05-15,19.9,11.9,1.3
2021-05-16,19.4,12.6,0.0
2021-05-17,20.5,12.5,0.2
2021-05-18,17.6,12.0,0.7
2021-05-19,20.1,8.8,0.0
2021-05-20,20.0,11.0,0.0
2021-05-21,21.4,9.0,0.2
2021-05-22,19.9,11.0,0.0
2021-05-23,18.5,11.5,0.6
2021-05-24,19.7,9.6,3.7
2021-05-25,18.6,10.1,0.0
2021-05-26,21.1,6.2,0.0
2021-05-27,21.5,9.0,0.0
2021-05-28,22.0,10.6,0.0
2021-05-29,21.7,9.8,0.0
2021-05-30,21.0,8.8,0.0
2021-05-31,17.9,11.6,0.2
2021-06-01,19.0,11.4,0.0
2021-06-02,21.6,12.4,0.0
2021-06-03,19.5,8.6,0.0
2021-06-04,20.1,11.2,0.2
2021-06-05,18.3,9.3,0.3
2021-06-06,19.9,9.9,0.6
2021-06-07,18.6,12.0,0.1
2021-06-08,17.5,12.0,0.5
2021-06-09,20.2,11.5,0.0
2021-06-10,22.1,11.1,0.0
2021-06-11,19.5,10.5,0.0
2021-06-12,20.0,11.7,11.9
2021-06-13,16.7,12.0,16.3
2021-06-14,20.0,6.7,0.0
2021-06-15,20.5,10.8,0.0
2021-06-16,18.6,9.3,0.0
2021-06-17,18.7,10.7,0.0
2021-06-18,18.3,8.6,0.7
2021-06-19,19.1,11.1,0.8
2021-06-20,16.2,10.8,0.3
2021-06-21,19.5,8.5,0.0
2021-06-22,20.0,5.7,0.0
2021-06-23,19.3,6.6,0.0
2021-06-24,21.4,7.2,0.0
2021-06-25,21.0,8.5,0.0
2021-06-26,21.4,9.4,0.0
2021-06-27,20.5,9.6,0.0
2021-06-28,18.7,7.1,0.2
2021-06-29,18.2,10.3,1.4
2021-06-30,18.8,11.5,0.0
2021-07-01,18.5,5.4,0.0
2021-07-02,21.4,6.8,0.0
