Fecha,Tmax,Tmin,PP
2021-01-01,30.0,17.4,0.7
2021-01-02,-999.0,-999.0,-999.0
2021-01-03,-999.0,-999.0,-999.0
2021-01-04,-999.0,-999.0,-999.0
2021-01-05,-999.0,-999.0,-999.0
2021-01-06,-999.0,-999.0,-999.0
2021-01-07,-999.0,-999.0,-999.0
2021-01-08,-999.0,-999.0,-999.0
2021-01-09,-999.0,-999.0,-999.0
2021-01-10,-999.0,-999.0,-999.0
2021-01-11,-999.0,-999.0,-999.0
2021-01-12,-999.0,-999.0,-999.0
2021-01-13,-999.0,-999.0,-999.0
2021-01-14,-999.0,-999.0,-999.0
2021-01-15,-999.0,-999.0,-999.0
2021-01-16,-999.0,-999.0,-999.0
2021-01-17,-999.0,-999.0,-999.0
2021-01-18,-999.0,-999.0,-999.0
2021-01-19,-999.0,-999.0,-999.0
2021-01-20,-999.0,-999.0,-999.0
2021-01-21,-999.0,-999.0,-999.0
2021-01-22,-999.0,-999.0,-999.0
2021-01-23,-999.0,-999.0,-999.0
2021-01-24,-999.0,-999.0,-999.0
2021-01-25,-999.0,-999.0,-999.0
2021-01-26,-999.0,-999.0,-999.0
2021-01-27,-999.0,-999.0,-999.0
2021-01-28,-999.0,-999.0,-999.0
2021-01-29,-999.0,-999.0,-999.0
2021-01-30,-999.0,-999.0,-999.0
2021-01-31,-999.0,-999.0,-999.0
2021-02-01,-999.0,-999.0,-999.0
2021-02-02,-999.0,-999.0,-999.0
2021-02-03,-999.0,-999.0,-999.0
2021-02-04,-999.0,-999.0,-999.0
2021-02-05,-999.0,-999.0,-999.0
2021-02-06,-999.0,-999.0,-999.0
2021-02-07,-999.0,-999.0,-999.0
2021-02-08,-999.0,-999.0,-999.0
2021-02-09,-999.0,-999.0,-999.0
2021-02-10,-999.0,-999.0,-999.0
2021-02-11,-999.0,-999.0,-999.0
2021-02-12,-999.0,-999.0,-999.0
2021-02-13,-999.0,-999.0,-999.0
2021-02-14,-999.0,-999.0,-999.0
2021-02-15,-999.0,-999.0,-999.0
2021-02-16,-999.0,-999.0,-999.0
2021-02-17,-999.0,-999.0,-999.0
2021-02-18,-999.0,-999.0,-999.0
2021-02-19,-999.0,-999.0,-999.0
2021-02-20,-999.0,-999.0,-999.0
2021-02-21,-999.0,-999.0,-999.0
2021-02-22,-999.0,-999.0,-999.0
2021-02-23,-999.0,-999.0,-999.0
2021-02-24,-999.0,-999.0,-999.0
2021-02-25,-999.0,-999.0,-999.0
