Fecha,Tmax,Tmin,PP
2022-06-17,19.8,8.0,0.4
2022-06-18,19.8,8.6,7.4
2022-06-19,18.3,9.7,13.2
2022-06-20,14.9,8.4,0.0
2022-06-21,18.4,7.4,0.0
2022-06-22,18.5,7.5,0.0
2022-06-23,16.4,8.9,0.0
2022-06-24,17.5,8.4,12.8
2022-06-25,17.4,8.6,0.0
2022-06-26,19.1,7.8,0.0
2022-06-27,19.7,7.5,0.0
2022-06-28,19.9,7.2,0.0
2022-06-29,20.2,7.0,0.0
2022-06-30,19.8,7.4,0.0
2022-07-01,19.3,6.4,0.0
2022-07-02,19.3,6.9,0.0
2022-07-03,21.7,7.3,0.0
2022-07-04,20.8,7.8,0.0
2022-07-05,19.4,9.2,0.0
2022-07-06,21.1,7.9,0.0
2022-07-07,21.0,8.0,0.0
2022-07-08,20.9,8.3,0.3
2022-07-09,19.4,9.3,0.0
2022-07-10,16.8,8.4,0.0
2022-07-11,19.9,8.3,0.0
2022-07-12,18.4,8.6,5.3
2022-07-13,17.5,10.0,0.0
2022-07-14,19.1,8.3,0.0
2022-07-15,19.4,8.5,0.0
2022-07-16,20.2,9.2,0.0
2022-07-17,20.5,9.1,0.0
2022-07-18,18.3,10.4,0.0
2022-07-19,20.4,8.9,0.0
2022-07-20,21.2,7.7,0.0
2022-07-21,21.2,8.6,0.0
2022-07-22,18.4,7.9,0.0
2022-07-23,19.8,7.9,5.9
2022-07-24,19.1,8.4,6.5
2022-07-25,18.5,8.7,20.5
2022-07-26,16.7,9.1,2.5
2022-07-27,14.7,9.0,0.0
2022-07-28,18.7,9.2,0.0
2022-07-29,19.6,7.0,0.0
2022-07-30,20.6,6.4,0.0
2022-07-31,20.0,6.8,0.0
2022-08-01,20.0,7.7,0.0
2022-08-02,19.4,9.0,0.3
2022-08-03,18.5,8.7,0.6
2022-08-04,18.7,9.8,14.1
2022-08-05,14.5,9.0,12.4
2022-08-06,15.1,9.7,14.2
2022-08-07,14.8,10.3,0.1
2022-08-08,17.7,9.5,0.0
2022-08-09,16.6,9.7,0.1
2022-08-10,17.5,9.4,0.1
2022-08-11,18.9,8.5,0.0
2022-08-12,21.1,7.5,0.0
2022-08-13,19.0,7.7,0.0
2022-08-14,20.5,7.1,0.0
2022-08-15,19.7,8.0,2.1
2022-08-16,19.2,8.1,0.8
2022-08-17,19.6,8.7,3.6
2022-08-18,20.1,8.8,6.8
2022-08-19,20.4,8.9,0.1
2022-08-20,18.0,9.8,0.0
2022-08-21,19.6,7.5,0.0
2022-08-22,20.4,6.9,0.0
2022-08-23,19.5,5.6,0.0
2022-08-24,19.6,5.2,0.0
2022-08-25,19.2,5.3,0.0
2022-08-26,18.8,6.9,0.0
2022-08-27,19.6,7.3,0.0
2022-08-28,18.2,9.2,0.0
2022-08-29,20.3,9.5,0.0
2022-08-30,19.3,7.2,0.0
2022-08-31,20.5,6.7,0.0
2022-09-01,20.5,6.7,0.0
2022-09-02,21.0,8.1,0.0
2022-09-03,21.5,8.4,0.0
2022-09-04,21.8,7.6,0.0
2022-09-05,-999,7.4,-999
